Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,FTR,Over2.5,HomeOdd,DrawOdd,AwayOdd,Over2.5Odd,Under2.5Odd,HomeTeamTotalGoals,AwayTeamTotalGoals,AvgGoalsHomeTeam,AvgGoalsAwayTeam,TotalAttemptsHomeTeam,TotalAttemptsAwayTeam,KicksInsideAreaHomeTeam,KicksInsideAreaAwayTeam,KicksOutsideAreaHomeTeam,KicksOutsideAreaAwayTeam,HeadersHomeTeam,HeadersAwayTeam,StealsHomeTeam,StealsAwayTeam,FoulsHomeTeam,FoulsAwayTeam,CornersHomeTeam,CornersAwayTeam,ErrorsHomeTeam,ErrorsAwayTeam
01/12/2019,Olympiakos,PAOK,1,1,D,FALSE,"1,82","3,37","4,34","2,21","1,62",19,22,"1,727272727",2,15,6,4,3,6,2,5,1,23,22,22,18,9,2,43,52
07/12/2019,PAOK,Xanthi,2,0,H,FALSE,"1,14","6,92","18,93","1,67","2,14",23,12,"1,916666667",1,22,4,7,1,7,3,8,0,13,17,10,7,15,0,30,23
07/12/2019,AEK,Panionios,5,0,H,TRUE,"1,23","5,51","11,81","1,82","1,93",18,12,"1,5",1,16,9,8,3,7,3,1,3,12,3,15,7,10,4,44,40
07/12/2019,Panetolikos,Olympiakos,0,3,A,TRUE,"10,43","5,00","1,28","1,83","1,93",8,20,"0,6666666667","1,666666667",8,13,3,5,5,3,0,5,24,15,13,25,3,4,46,47
08/12/2019,Lamia,OFI,2,1,H,TRUE,"2,55","2,91","2,92","2,54","1,48",11,21,"0,9166666667","1,75",12,7,4,6,5,1,3,0,14,14,20,19,3,2,40,48
08/12/2019,Asteras Tripolis,AEL,1,1,D,FALSE,"2,03","3,04","3,88","2,61","1,45",14,16,"1,166666667","1,333333333",14,9,4,3,4,4,6,2,14,13,15,17,5,1,35,38
08/12/2019,Atromitos,Aris,2,2,D,TRUE,"2,52","3,01","2,86","2,37","1,54",19,18,"1,583333333","1,5",9,15,7,10,1,4,1,1,12,6,12,15,4,7,25,28
08/12/2019,Volos,Panathinaikos,1,1,D,FALSE,"4,08","3,14","1,95","2,39","1,54",13,12,"1,083333333",1,12,14,6,7,5,5,1,2,29,26,17,19,2,5,46,37
14/12/2019,OFI,Aris,3,1,H,TRUE,"2,43","3,07","2,94","2,12","1,68",22,20,"1,692307692","1,538461538",14,12,8,6,5,5,1,1,9,6,15,10,4,11,22,30
14/12/2019,Panathinaikos,Lamia,2,0,H,FALSE,"1,54","3,60","6,70","2,35","1,56",13,13,1,1,10,8,5,3,3,4,2,1,16,16,18,13,10,2,45,28
14/12/2019,Xanthi,AEK,0,1,A,FALSE,"4,93","3,30","1,75","2,40","1,54",12,23,"0,9230769231","1,769230769",3,7,0,3,2,4,1,0,17,12,11,13,2,5,17,42
15/12/2019,AEL,Atromitos,1,2,A,TRUE,"2,44","3,02","2,97","2,34","1,56",17,21,"1,307692308","1,615384615",18,5,8,4,7,1,3,0,36,33,16,24,8,2,51,49
15/12/2019,Volos,Panionios,2,1,H,TRUE,"1,92","3,26","4,00","2,24","1,61",14,12,"1,076923077","0,9230769231",13,5,4,2,7,0,2,3,11,17,14,18,6,11,40,35
15/12/2019,Asteras Tripolis,Olympiakos,0,5,A,TRUE,"6,81","3,93","1,48","2,05","1,72",15,23,"1,153846154","1,769230769",8,18,0,10,4,5,4,3,15,8,8,17,2,4,39,31
15/12/2019,Panetolikos,PAOK,0,3,A,TRUE,"9,09","4,83","1,32","1,82","1,93",8,25,"0,6153846154","1,923076923",5,13,2,3,2,9,1,1,8,5,15,14,2,8,29,32
18/12/2019,Xanthi,Panetolikos,0,0,D,FALSE,"2,03","3,09","3,87","2,41","1,53",12,8,"0,8571428571","0,5714285714",9,2,4,1,4,1,1,0,32,29,17,14,7,2,49,43
18/12/2019,OFI,Panathinaikos,1,1,D,FALSE,"2,57","3,09","2,76","2,05","1,73",25,15,"1,785714286","1,071428571",9,12,3,5,4,6,2,1,16,17,20,22,6,3,39,41
18/12/2019,Olympiakos,AEL,4,1,H,TRUE,"1,16","6,63","15,38","1,59","2,27",28,18,2,"1,285714286",18,3,7,2,8,1,3,0,15,15,21,11,3,2,33,30
18/12/2019,AEK,Asteras Tripolis,2,1,H,TRUE,"1,32","4,59","9,95","1,97","1,80",24,15,"1,714285714","1,071428571",6,10,5,3,1,2,0,5,18,19,22,14,5,4,38,28
18/12/2019,Atromitos,Lamia,1,1,D,FALSE,"1,72","3,34","5,15","2,31","1,57",23,13,"1,642857143","0,9285714286",7,8,2,3,3,5,2,0,8,14,12,12,3,2,52,46
19/12/2019,Aris,Volos,4,0,H,TRUE,"1,31","4,81","9,50","1,85","1,91",21,16,"1,5","1,142857143",13,10,8,2,5,6,0,2,38,37,15,16,11,6,56,53
19/12/2019,Panionios,PAOK,0,2,A,FALSE,"9,05","4,74","1,32","1,75","2,03",13,28,"0,9285714286",2,7,16,2,7,5,8,0,1,14,19,9,17,3,11,38,37
21/12/2019,Asteras Tripolis,Xanthi,5,0,H,TRUE,"1,72","3,48","4,80","2,32","1,57",16,12,"1,066666667","0,8",11,3,4,2,3,1,4,0,23,8,19,19,4,1,35,48
21/12/2019,Lamia,AEK,0,0,D,FALSE,"6,07","3,62","1,57","2,23","1,61",14,26,"0,9333333333","1,733333333",8,11,1,6,4,3,3,2,16,14,17,27,5,6,31,44
22/12/2019,AEL,Panionios,2,0,H,FALSE,"1,85","3,30","4,27","2,18","1,64",19,13,"1,266666667","0,8666666667",13,4,1,1,8,3,4,0,44,37,20,19,8,5,44,61
22/12/2019,Panetolikos,OFI,2,0,H,FALSE,"2,86","3,12","2,44","2,10","1,69",8,26,"0,5333333333","1,733333333",10,8,4,1,3,4,3,3,24,13,11,15,3,7,51,54
22/12/2019,Volos,Olympiakos,0,0,D,FALSE,"9,74","5,11","1,28","1,74","2,04",16,32,"1,066666667","2,133333333",5,17,1,5,2,8,2,4,22,8,10,8,4,10,41,47
22/12/2019,Panathinaikos,Aris,0,0,D,FALSE,"2,09","3,10","3,64","2,29","1,58",16,25,"1,066666667","1,666666667",10,7,4,2,3,3,3,2,14,11,17,9,10,7,31,29
23/12/2019,PAOK,Atromitos,5,1,H,TRUE,"1,25","5,43","10,35","1,60","2,25",30,24,2,"1,6",15,8,6,3,4,4,5,1,26,34,19,17,9,1,44,40
04/01/2020,OFI,Volos,1,2,A,TRUE,"1,36","4,41","8,71","1,94","1,82",26,16,"1,625",1,17,4,10,0,5,2,2,2,9,8,11,20,6,2,34,38
04/01/2020,Aris,PAOK,4,2,H,TRUE,"3,65","3,12","2,08","2,29","1,59",25,35,"1,5625","2,1875",4,12,2,4,0,7,2,1,20,17,17,20,3,5,39,44
04/01/2020,Atromitos,Asteras Tripolis,2,1,H,TRUE,"1,82","3,36","4,39","2,24","1,62",25,21,"1,5625","1,3125",10,9,4,3,4,3,2,3,7,6,11,19,4,1,30,21
05/01/2020,AEK,Panetolikos,3,1,H,TRUE,"1,24","5,38","11,99","1,78","1,99",26,10,"1,625","0,625",15,8,5,4,6,4,4,0,11,8,25,19,8,1,39,15
05/01/2020,Panionios,Lamia,0,1,A,FALSE,"2,37","2,92","3,21","2,71","1,42",13,14,"0,8125","0,875",8,7,4,2,3,4,1,1,15,17,15,12,7,9,60,54
05/01/2020,Xanthi,AEL,2,1,H,TRUE,"2,37","2,95","3,17","2,57","1,47",12,21,"0,75","1,3125",13,4,4,1,6,3,3,0,13,26,11,9,8,2,37,26
05/01/2020,Olympiakos,Panathinaikos,1,0,H,FALSE,"1,31","4,76","9,55","1,89","1,87",32,16,2,1,13,5,5,3,5,1,3,1,22,15,15,13,5,3,49,51
11/01/2020,Volos,Xanthi,1,3,A,TRUE,"1,98","3,28","3,77","2,39","1,54",18,14,"1,058823529","0,8235294118",8,9,3,1,5,5,0,3,10,13,14,20,2,2,44,34
11/01/2020,AEL,Aris,0,0,D,FALSE,"3,02","3,10","2,37","2,26","1,59",22,29,"1,294117647","1,705882353",7,6,4,2,2,1,1,3,23,20,15,16,6,4,54,58
11/01/2020,Panetolikos,Atromitos,0,1,A,FALSE,"3,06","3,10","2,35","2,30","1,58",11,27,"0,6470588235","1,588235294",9,7,1,2,4,3,4,2,11,14,11,14,4,4,28,42
12/01/2020,Asteras Tripolis,OFI,2,0,H,FALSE,"2,31","3,00","3,25","2,24","1,61",22,27,"1,294117647","1,588235294",12,5,5,1,5,3,2,1,16,9,17,12,8,3,37,52
12/01/2020,Lamia,Olympiakos,0,4,A,TRUE,"8,59","4,30","1,38","2,08","1,71",15,33,"0,8823529412","1,941176471",3,16,2,8,1,6,0,2,16,13,14,13,2,10,42,40
12/01/2020,Panathinaikos,Panionios,3,0,H,TRUE,"1,38","4,31","8,44","2,14","1,67",16,13,"0,9411764706","0,7647058824",12,8,7,3,5,3,0,2,19,25,16,23,9,5,57,45
12/01/2020,PAOK,AEK,1,0,H,FALSE,"1,51","4,08","5,86","1,98","1,79",37,29,"2,176470588","1,705882353",11,4,6,3,3,1,2,0,12,10,11,7,6,2,37,28
18/01/2020,Panionios,OFI,1,2,A,TRUE,"2,97","3,02","2,43","2,28","1,59",13,27,"0,7222222222","1,5",6,14,3,8,3,4,0,2,21,30,21,12,6,6,64,45
18/01/2020,Panetolikos,Lamia,1,1,D,FALSE,"2,25","3,10","3,23","2,37","1,55",11,15,"0,6111111111","0,8333333333",16,4,4,1,8,1,4,2,12,19,14,18,10,1,26,23
19/01/2020,Xanthi,Panathinaikos,0,1,A,FALSE,"3,71","3,00","2,11","2,51","1,49",17,19,"0,9444444444","1,055555556",6,7,3,3,2,4,1,0,20,25,15,18,2,8,64,57
19/01/2020,AEK,AEL,3,0,H,TRUE,"1,40","4,18","8,10","2,02","1,75",29,22,"1,611111111","1,222222222",11,3,4,0,4,1,3,2,6,4,16,11,11,3,36,18
19/01/2020,Atromitos,Volos,0,0,D,FALSE,"1,50","4,02","6,18","1,90","1,85",28,19,"1,555555556","1,055555556",9,1,2,0,2,1,5,0,12,18,12,18,11,4,32,29
19/01/2020,PAOK,Asteras Tripolis,3,1,H,TRUE,"1,17","6,61","14,51","1,64","2,19",38,24,"2,111111111","1,333333333",13,5,8,3,3,1,2,1,29,32,17,13,6,3,49,46
19/01/2020,Olympiakos,Aris,4,2,H,TRUE,"1,18","6,23","15,57","1,84","1,92",37,29,"2,055555556","1,611111111",11,9,6,3,2,4,3,2,17,10,17,16,5,3,43,49
22/01/2020,AEL,Panetolikos,2,2,D,TRUE,"1,76","3,36","4,74","2,22","1,62",22,12,"1,157894737","0,6315789474",10,6,5,2,3,4,2,0,31,36,21,18,8,5,60,58
22/01/2020,OFI,Olympiakos,0,1,A,FALSE,"5,74","3,62","1,60","1,97","1,80",29,41,"1,526315789","2,157894737",3,16,2,8,1,5,0,3,6,20,17,13,3,5,39,34
22/01/2020,Volos,AEK,1,3,A,TRUE,"4,63","3,60","1,72","2,08","1,70",19,32,1,"1,684210526",5,6,1,3,3,2,1,1,29,30,10,30,5,4,43,32
22/01/2020,Panathinaikos,Atromitos,3,0,H,TRUE,"1,78","3,29","4,73","2,35","1,56",20,28,"1,052631579","1,473684211",17,4,11,1,3,2,3,1,4,21,13,10,8,3,39,32
23/01/2020,Asteras Tripolis,Panionios,2,0,H,FALSE,"1,58","3,66","5,88","2,08","1,71",25,14,"1,315789474","0,7368421053",10,7,4,4,3,1,3,2,18,11,22,10,7,5,37,43
23/01/2020,Lamia,PAOK,0,1,A,FALSE,"8,15","4,28","1,38","2,02","1,76",16,41,"0,8421052632","2,157894737",5,6,1,3,4,3,0,0,12,10,16,18,3,1,38,36
23/01/2020,Aris,Xanthi,1,0,H,FALSE,"1,43","4,05","7,61","2,10","1,70",31,17,"1,631578947","0,8947368421",14,4,4,1,7,3,3,0,20,27,12,22,4,2,64,68
25/01/2020,AEL,Panathinaikos,0,2,A,FALSE,"3,35","3,00","2,25","2,42","1,52",24,23,"1,2","1,15",5,12,0,4,3,7,2,1,12,13,17,16,1,5,34,26
26/01/2020,Panionios,Atromitos,1,0,H,FALSE,"2,84","3,29","2,38","2,11","1,69",14,28,"0,7","1,4",7,8,2,4,4,3,1,1,10,14,23,22,2,2,34,29
26/01/2020,Xanthi,OFI,2,2,D,TRUE,"2,75","3,09","2,57","2,25","1,61",17,29,"0,85","1,45",15,3,7,2,4,1,4,0,26,22,22,17,9,0,50,50
26/01/2020,Panetolikos,Aris,2,0,H,FALSE,"3,52","3,40","2,01","2,01","1,75",14,32,"0,7","1,6",5,10,3,4,2,3,0,3,19,8,15,20,7,6,33,33
26/01/2020,AEK,Olympiakos,0,0,D,FALSE,"3,42","3,19","2,12","2,22","1,61",35,42,"1,75","2,1",9,10,3,3,4,5,2,2,10,5,17,15,3,8,27,31
27/01/2020,PAOK,Volos,1,0,H,FALSE,"1,07","9,99","24,94","1,33","3,07",42,20,"2,1",1,12,6,5,2,6,3,1,1,35,26,13,9,9,4,48,46
27/01/2020,Lamia,Asteras Tripolis,1,1,D,FALSE,"2,25",3,"3,2","2,6","1,47",16,27,"0,8","1,35",6,10,5,3,1,4,0,3,7,10,16,18,0,4,42,37
01/02/2020,Volos NFC,Lamia,1,0,H,FALSE,"2,2","3,2","3,4","2,4","1,53",0,17,0,"0,8095238095",14,5,3,3,9,1,2,1,23,12,14,20,3,5,53,60
01/02/2020,OFI Crete,Larisa,0,0,D,FALSE,"1,9","3,3","4,2","2,2","1,65",0,0,0,0,16,3,7,2,8,1,1,0,31,38,15,18,9,3,48,39
01/02/2020,Olympiakos,Xanthi,3,1,H,TRUE,"1,12",8,21,"1,44","2,7",42,19,2,"0,9047619048",13,6,4,2,5,4,4,0,15,9,19,16,3,1,30,30
02/02/2020,Aris,Panionios,2,0,H,FALSE,"1,4","4,2",9,2,"1,8",32,15,"1,523809524","0,7142857143",22,4,9,2,11,2,2,0,33,36,9,14,9,2,65,73
02/02/2020,Asteras Tripolis,Panetolikos,2,1,H,TRUE,"1,72","3,4","5,25","2,25","1,61",28,16,"1,333333333","0,7619047619",21,8,8,3,5,4,8,1,14,15,16,18,5,4,35,39
02/02/2020,Atromitos,AEK,0,1,A,FALSE,"4,2","3,1",2,"2,35","1,57",28,35,"1,333333333","1,666666667",4,12,0,4,2,4,2,4,13,13,17,22,3,4,33,30
02/02/2020,Panathinaikos,PAOK,2,0,H,FALSE,"3,75","3,1","2,1","2,35","1,57",25,43,"1,19047619","2,047619048",5,7,4,3,1,4,0,0,26,18,18,15,3,3,49,57
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,
